Country,Freedom2015,Freedom2016,Freedom2017,Freedom2018,Freedom2019,GDP2015,GDP2016,GDP2017,GDP2018,GDP2019,Generosity2015,Generosity2016,Generosity2017,Generosity2018,Generosity2019,Government_Corruption2015,Government_Corruption2016,Government_Corruption2017,Government_Corruption2018,Government_Corruption2019,Happiness_Score2015,Happiness_Score2016,Happiness_Score2017,Happiness_Score2018,Happiness_Score2019,Life_Expectancy2015,Life_Expectancy2016,Life_Expectancy2017,Life_Expectancy2018,Life_Expectancy2019,Social_Support2015,Social_Support2016,Social_Support2017,Social_Support2018,Social_Support2019,Happiness2015,Happiness2016,Happiness2017,Happiness2018,Happiness2019
Montenegro,0.1826,0.15111,0.194989055,0.259,0.197,0.97438,1.07838,1.121129036,1.017,1.051,0.1614,0.17191,0.197911024,0.111,0.142,0.14296,0.12721,0.088174194,0.081,0.08,5.192,5.161,5.236999989,5.347,5.523,0.72521,0.63533,0.667464674,0.729,0.871,0.90557,0.74173,1.238376498,1.279,1.361,Happy,Happy,Happy,Happy,Happy
Montenegro,0.15111,0.194989055,0.259,0.197,0.41691,1.07838,1.121129036,1.017,1.051,0.73479,0.17191,0.197911024,0.111,0.142,0.07172,0.12721,0.088174194,0.081,0.08,0.08546,5.161,5.236999989,5.347,5.523,5.013,0.63533,0.667464674,0.729,0.871,0.60954,0.74173,1.238376498,1.279,1.361,0.64095,Happy,Happy,Happy,Happy,Happy
Montenegro,0.194989055,0.259,0.197,0.41691,0.25646,1.121129036,1.017,1.051,0.73479,0.84058,0.197911024,0.111,0.142,0.07172,0.04053,0.088174194,0.081,0.08,0.08546,0.08404,5.236999989,5.347,5.523,5.013,5.151,0.667464674,0.729,0.871,0.60954,0.59471,1.238376498,1.279,1.361,0.64095,0.38595,Happy,Happy,Happy,Happy,Happy
Montenegro,0.259,0.197,0.41691,0.25646,0.408158332,1.017,1.051,0.73479,0.84058,0.878114581,0.111,0.142,0.07172,0.04053,0.032209955,0.081,0.08,0.08546,0.08404,0.087763183,5.347,5.523,5.013,5.151,5.235000134,0.729,0.871,0.60954,0.59471,0.597710669,1.279,1.361,0.64095,0.38595,0.774864435,Happy,Happy,Happy,Happy,Happy
Montenegro,0.197,0.41691,0.25646,0.408158332,0.46,1.051,0.73479,0.84058,0.878114581,0.779,0.142,0.07172,0.04053,0.032209955,0.026,0.08,0.08546,0.08404,0.087763183,0.074,5.523,5.013,5.151,5.235000134,5.254,0.871,0.60954,0.59471,0.597710669,0.669,1.361,0.64095,0.38595,0.774864435,0.797,Happy,Happy,Happy,Happy,Happy
Morocco,0.41691,0.25646,0.408158332,0.46,0.418,0.73479,0.84058,0.878114581,0.779,0.801,0.07172,0.04053,0.032209955,0.026,0.036,0.08546,0.08404,0.087763183,0.074,0.076,5.013,5.151,5.235000134,5.254,5.208,0.60954,0.59471,0.597710669,0.669,0.782,0.64095,0.38595,0.774864435,0.797,0.782,Happy,Happy,Happy,Happy,Happy
Morocco,0.25646,0.408158332,0.46,0.418,0.34037,0.84058,0.878114581,0.779,0.801,0.08308,0.04053,0.032209955,0.026,0.036,0.22269,0.08404,0.087763183,0.074,0.076,0.15603,5.151,5.235000134,5.254,5.208,4.971,0.59471,0.597710669,0.669,0.782,0.09131,0.38595,0.774864435,0.797,0.782,1.02626,Happy,Happy,Happy,Happy,Happy
Morocco,0.408158332,0.46,0.418,0.34037,0.480791092,0.878114581,0.779,0.801,0.08308,0.23430565,0.032209955,0.026,0.036,0.22269,0.322228104,0.087763183,0.074,0.076,0.15603,0.179436386,5.235000134,5.254,5.208,4.971,4.550000191,0.597710669,0.669,0.782,0.09131,0.106654435,0.774864435,0.797,0.782,1.02626,0.870701015,Happy,Happy,Happy,Happy,Happy
Morocco,0.46,0.418,0.34037,0.480791092,0.531,0.779,0.801,0.08308,0.23430565,0.198,0.026,0.036,0.22269,0.322228104,0.206,0.074,0.076,0.15603,0.179436386,0.158,5.254,5.208,4.971,4.550000191,4.417,0.669,0.782,0.09131,0.106654435,0.173,0.797,0.782,1.02626,0.870701015,0.902,Happy,Happy,Happy,Happy,Happy
Morocco,0.418,0.34037,0.480791092,0.531,0.494,0.801,0.08308,0.23430565,0.198,0.204,0.036,0.22269,0.322228104,0.206,0.197,0.076,0.15603,0.179436386,0.158,0.138,5.208,4.971,4.550000191,4.417,4.466,0.782,0.09131,0.106654435,0.173,0.39,0.782,1.02626,0.870701015,0.902,0.986,Happy,Happy,Happy,Happy,Happy
Mozambique,0.34037,0.480791092,0.531,0.494,0.44017,0.08308,0.23430565,0.198,0.204,0.27108,0.22269,0.322228104,0.206,0.197,0.79588,0.15603,0.179436386,0.158,0.138,0.19034,4.971,4.550000191,4.417,4.466,4.307,0.09131,0.106654435,0.173,0.39,0.48246,1.02626,0.870701015,0.902,0.986,0.70905,Happy,Happy,Happy,Happy,Happy
Mozambique,0.480791092,0.531,0.494,0.44017,0.42692,0.23430565,0.198,0.204,0.27108,0.34112,0.322228104,0.206,0.197,0.79588,0.81971,0.179436386,0.158,0.138,0.19034,0.20243,4.550000191,4.417,4.466,4.307,4.395,0.106654435,0.173,0.39,0.48246,0.3988,0.870701015,0.902,0.986,0.70905,0.69981,Happy,Happy,Happy,Happy,Happy
Mozambique,0.531,0.494,0.44017,0.42692,0.514492035,0.198,0.204,0.27108,0.34112,0.36711055,0.206,0.197,0.79588,0.81971,0.838075161,0.158,0.138,0.19034,0.20243,0.188816205,4.417,4.466,4.307,4.395,4.545000076,0.173,0.39,0.48246,0.3988,0.397522569,0.902,0.986,0.70905,0.69981,1.123235941,Happy,Happy,Happy,Happy,Happy
Mozambique,0.494,0.44017,0.42692,0.514492035,0.58,0.204,0.27108,0.34112,0.36711055,0.682,0.197,0.79588,0.81971,0.838075161,0.598,0.138,0.19034,0.20243,0.188816205,0.178,4.466,4.307,4.395,4.545000076,4.308,0.39,0.48246,0.3988,0.397522569,0.429,0.986,0.70905,0.69981,1.123235941,1.174,Happy,Happy,Happy,Happy,Happy
Myanmar,0.44017,0.42692,0.514492035,0.58,0.525,0.27108,0.34112,0.36711055,0.682,0.71,0.79588,0.81971,0.838075161,0.598,0.566,0.19034,0.20243,0.188816205,0.178,0.172,4.307,4.395,4.545000076,4.308,4.36,0.48246,0.3988,0.397522569,0.429,0.555,0.70905,0.69981,1.123235941,1.174,1.181,Happy,Happy,Happy,Happy,Happy
Myanmar,0.42692,0.514492035,0.58,0.525,0.48614,0.34112,0.36711055,0.682,0.71,0.93287,0.81971,0.838075161,0.598,0.566,0.07795,0.20243,0.188816205,0.178,0.172,0.10398,4.395,4.545000076,4.308,4.36,4.574,0.3988,0.397522569,0.429,0.555,0.34745,0.69981,1.123235941,1.174,1.181,0.70362,Happy,Happy,Happy,Happy,Happy
Myanmar,0.514492035,0.58,0.525,0.48614,0.520303547,0.36711055,0.682,0.71,0.93287,0.964434326,0.838075161,0.598,0.566,0.07795,0.077133745,0.188816205,0.178,0.172,0.10398,0.093146972,4.545000076,4.308,4.36,4.574,4.573999882,0.397522569,0.429,0.555,0.34745,0.338611811,1.123235941,1.174,1.181,0.70362,1.098470807,Happy,Happy,Happy,Happy,Happy
Myanmar,0.58,0.525,0.48614,0.520303547,0.519,0.682,0.71,0.93287,0.964434326,0.874,0.598,0.566,0.07795,0.077133745,0.051,0.178,0.172,0.10398,0.093146972,0.064,4.308,4.36,4.574,4.573999882,4.441,0.429,0.555,0.34745,0.338611811,0.365,1.174,1.181,0.70362,1.098470807,1.281,Happy,Happy,Happy,Happy,Happy
Myanmar,0.525,0.48614,0.520303547,0.519,0.401,0.71,0.93287,0.964434326,0.874,0.879,0.566,0.07795,0.077133745,0.051,0.07,0.172,0.10398,0.093146972,0.064,0.056,4.36,4.574,4.573999882,4.441,4.639,0.555,0.34745,0.338611811,0.365,0.477,1.181,0.70362,1.098470807,1.281,1.313,Happy,Happy,Happy,Happy,Happy
Namibia,0.48614,0.520303547,0.519,0.401,0.38282,0.93287,0.964434326,0.874,0.879,0.35997,0.07795,0.077133745,0.051,0.07,0.32296,0.10398,0.093146972,0.064,0.056,0.05907,4.574,4.573999882,4.441,4.639,4.514,0.34745,0.338611811,0.365,0.477,0.56874,0.70362,1.098470807,1.281,1.313,0.86449,Happy,Happy,Happy,Happy,Happy
Namibia,0.520303547,0.519,0.401,0.38282,0.37012,0.964434326,0.874,0.879,0.35997,0.44626,0.077133745,0.051,0.07,0.32296,0.3816,0.093146972,0.064,0.056,0.05907,0.07008,4.573999882,4.441,4.639,4.514,4.793,0.338611811,0.365,0.477,0.56874,0.50073,1.098470807,1.281,1.313,0.86449,0.69699,Happy,Happy,Happy,Happy,Happy
Namibia,0.519,0.401,0.38282,0.37012,0.440305948,0.874,0.879,0.35997,0.44626,0.479820192,0.051,0.07,0.32296,0.3816,0.394096166,0.064,0.056,0.05907,0.07008,0.072975546,4.441,4.639,4.514,4.793,4.961999893,0.365,0.477,0.56874,0.50073,0.504130781,1.281,1.313,0.86449,0.69699,1.179283261,Happy,Happy,Happy,Happy,Happy
Namibia,0.401,0.38282,0.37012,0.440305948,0.526,0.879,0.35997,0.44626,0.479820192,0.425,0.07,0.32296,0.3816,0.394096166,0.302,0.056,0.05907,0.07008,0.072975546,0.078,4.639,4.514,4.793,4.961999893,4.88,0.477,0.56874,0.50073,0.504130781,0.539,1.313,0.86449,0.69699,1.179283261,1.228,Happy,Happy,Happy,Happy,Happy
Nepal,0.38282,0.37012,0.440305948,0.526,0.439,0.35997,0.44626,0.479820192,0.425,0.446,0.32296,0.3816,0.394096166,0.302,0.285,0.05907,0.07008,0.072975546,0.078,0.089,4.514,4.793,4.961999893,4.88,4.913,0.56874,0.50073,0.504130781,0.539,0.677,0.86449,0.69699,1.179283261,1.228,1.226,Happy,Happy,Happy,Happy,Happy
Nepal,0.37012,0.440305948,0.526,0.439,0.61576,0.44626,0.479820192,0.425,0.446,1.32944,0.3816,0.394096166,0.302,0.285,0.4761,0.07008,0.072975546,0.078,0.089,0.31814,4.793,4.961999893,4.88,4.913,7.378,0.50073,0.504130781,0.539,0.677,0.89284,0.69699,1.179283261,1.228,1.226,1.28017,Happy,Happy,Happy,Happy,Happy
Nepal,0.440305948,0.526,0.439,0.61576,0.55211,0.479820192,0.425,0.446,1.32944,1.46468,0.394096166,0.302,0.285,0.4761,0.47416,0.072975546,0.078,0.089,0.31814,0.29927,4.961999893,4.88,4.913,7.378,7.339,0.504130781,0.539,0.677,0.89284,0.81231,1.179283261,1.228,1.226,1.28017,1.02912,Happy,Happy,Happy,Happy,Happy
Nepal,0.526,0.439,0.61576,0.55211,0.585384488,0.425,0.446,1.32944,1.46468,1.503944635,0.302,0.285,0.4761,0.47416,0.47048983,0.078,0.089,0.31814,0.29927,0.282661825,4.88,4.913,7.378,7.339,7.376999855,0.539,0.677,0.89284,0.81231,0.810696125,1.228,1.226,1.28017,1.02912,1.428939223,Happy,Happy,Happy,Happy,Happy
Nepal,0.439,0.61576,0.55211,0.585384488,0.638,0.446,1.32944,1.46468,1.503944635,1.361,0.285,0.4761,0.47416,0.47048983,0.333,0.089,0.31814,0.29927,0.282661825,0.295,4.913,7.378,7.339,7.376999855,7.441,0.677,0.89284,0.81231,0.810696125,0.878,1.226,1.28017,1.02912,1.428939223,1.488,Happy,Happy,Happy,Happy,Happy
Netherlands,0.61576,0.55211,0.585384488,0.638,0.557,1.32944,1.46468,1.503944635,1.361,1.396,0.4761,0.47416,0.47048983,0.333,0.322,0.31814,0.29927,0.282661825,0.295,0.298,7.378,7.339,7.376999855,7.441,7.488,0.89284,0.81231,0.810696125,0.878,0.999,1.28017,1.02912,1.428939223,1.488,1.522,Happy,Happy,Happy,Happy,Happy
Netherlands,0.55211,0.585384488,0.638,0.557,0.63938,1.46468,1.503944635,1.361,1.396,1.25018,0.47416,0.47048983,0.333,0.322,0.47501,0.29927,0.282661825,0.295,0.298,0.42922,7.339,7.376999855,7.441,7.488,7.286,0.81231,0.810696125,0.878,0.999,0.90837,1.02912,1.428939223,1.488,1.522,1.31967,Happy,Happy,Happy,Happy,Happy
Netherlands,0.585384488,0.638,0.557,0.63938,0.58147,1.503944635,1.361,1.396,1.25018,1.36066,0.47048983,0.333,0.322,0.47501,0.49401,0.282661825,0.295,0.298,0.42922,0.41904,7.376999855,7.441,7.488,7.286,7.334,0.810696125,0.878,0.999,0.90837,0.83096,1.428939223,1.488,1.522,1.31967,1.17278,Happy,Happy,Happy,Happy,Happy
Netherlands,0.638,0.557,0.63938,0.58147,0.61406213,1.361,1.396,1.25018,1.36066,1.405706048,0.333,0.322,0.47501,0.49401,0.500005126,0.295,0.298,0.42922,0.41904,0.382816702,7.441,7.488,7.286,7.334,7.31400013,0.878,0.999,0.90837,0.83096,0.816759706,1.488,1.522,1.31967,1.17278,1.548195124,Happy,Happy,Happy,Happy,Happy
Netherlands,0.557,0.63938,0.58147,0.61406213,0.669,1.396,1.25018,1.36066,1.405706048,1.268,0.322,0.47501,0.49401,0.500005126,0.365,0.298,0.42922,0.41904,0.382816702,0.389,7.488,7.286,7.334,7.31400013,7.324,0.999,0.90837,0.83096,0.816759706,0.876,1.522,1.31967,1.17278,1.548195124,1.601,Happy,Happy,Happy,Happy,Happy
New Zealand,0.63938,0.58147,0.61406213,0.669,0.585,1.25018,1.36066,1.405706048,1.268,1.303,0.47501,0.49401,0.500005126,0.365,0.33,0.42922,0.41904,0.382816702,0.389,0.38,7.286,7.334,7.31400013,7.324,7.307,0.90837,0.83096,0.816759706,0.876,1.026,1.31967,1.17278,1.548195124,1.601,1.557,Happy,Happy,Happy,Happy,Happy
New Zealand,0.58147,0.61406213,0.669,0.585,0.55475,1.36066,1.405706048,1.268,1.303,0.59325,0.49401,0.500005126,0.365,0.33,0.27815,0.41904,0.382816702,0.389,0.38,0.19317,7.334,7.31400013,7.324,7.307,5.828,0.83096,0.816759706,0.876,1.026,0.74314,1.17278,1.548195124,1.601,1.557,1.14184,Happy,Happy,Happy,Happy,Happy
New Zealand,0.61406213,0.669,0.585,0.55475,0.46582,1.405706048,1.268,1.303,0.59325,0.69384,0.500005126,0.365,0.33,0.27815,0.29773,0.382816702,0.389,0.38,0.19317,0.16292,7.31400013,7.324,7.307,5.828,5.992,0.816759706,0.876,1.026,0.74314,0.65213,1.548195124,1.601,1.557,1.14184,0.89521,Happy,Happy,Happy,Happy,Happy
New Zealand,0.669,0.585,0.55475,0.46582,0.447551847,1.268,1.303,0.59325,0.69384,0.737299204,0.365,0.33,0.27815,0.29773,0.301674217,0.389,0.38,0.19317,0.16292,0.130687982,7.324,7.307,5.828,5.992,6.071000099,0.876,1.026,0.74314,0.65213,0.653095961,1.601,1.557,1.14184,0.89521,1.28721571,Happy,Happy,Happy,Happy,Happy
New Zealand,0.585,0.55475,0.46582,0.447551847,0.527,1.303,0.59325,0.69384,0.737299204,0.668,0.33,0.27815,0.29773,0.301674217,0.208,0.38,0.19317,0.16292,0.130687982,0.128,7.307,5.828,5.992,6.071000099,6.141,1.026,0.74314,0.65213,0.653095961,0.7,1.557,1.14184,0.89521,1.28721571,1.319,Happy,Happy,Happy,Happy,Happy
Nicaragua,0.55475,0.46582,0.447551847,0.527,0.435,0.59325,0.69384,0.737299204,0.668,0.694,0.27815,0.29773,0.301674217,0.208,0.2,0.19317,0.16292,0.130687982,0.128,0.127,5.828,5.992,6.071000099,6.141,6.105,0.74314,0.65213,0.653095961,0.7,0.835,1.14184,0.89521,1.28721571,1.319,1.325,Happy,Happy,Happy,Happy,Happy
Nicaragua,0.46582,0.447551847,0.527,0.435,0.47692,0.69384,0.737299204,0.668,0.694,0.0694,0.29773,0.301674217,0.208,0.2,0.19387,0.16292,0.130687982,0.128,0.127,0.15639,5.992,6.071000099,6.141,6.105,3.845,0.65213,0.653095961,0.7,0.835,0.29707,0.89521,1.28721571,1.319,1.325,0.77265,Happy,Happy,Happy,Happy,NotHappy
Nicaragua,0.447551847,0.527,0.435,0.47692,0.38041,0.737299204,0.668,0.694,0.0694,0.1327,0.301674217,0.208,0.2,0.19387,0.2097,0.130687982,0.128,0.127,0.15639,0.17176,6.071000099,6.141,6.105,3.845,3.856,0.653095961,0.7,0.835,0.29707,0.26162,1.28721571,1.319,1.325,0.77265,0.6053,Happy,Happy,Happy,NotHappy,NotHappy
Nicaragua,0.527,0.435,0.47692,0.38041,0.363658696,0.668,0.694,0.0694,0.1327,0.161925331,0.208,0.2,0.19387,0.2097,0.228673846,0.128,0.127,0.15639,0.17176,0.138572946,6.141,6.105,3.845,3.856,4.027999878,0.7,0.835,0.29707,0.26162,0.268505007,1.319,1.325,0.77265,0.6053,0.993025005,Happy,Happy,NotHappy,NotHappy,Happy
Nicaragua,0.435,0.47692,0.38041,0.363658696,0.39,0.694,0.0694,0.1327,0.161925331,0.131,0.2,0.19387,0.2097,0.228673846,0.175,0.127,0.15639,0.17176,0.138572946,0.099,6.105,3.845,3.856,4.027999878,4.166,0.835,0.29707,0.26162,0.268505007,0.221,1.325,0.77265,0.6053,0.993025005,0.867,Happy,NotHappy,NotHappy,Happy,Happy
Niger,0.47692,0.38041,0.363658696,0.39,0.318,0.0694,0.1327,0.161925331,0.131,0.138,0.19387,0.2097,0.228673846,0.175,0.188,0.15639,0.17176,0.138572946,0.099,0.102,3.845,3.856,4.027999878,4.166,4.628,0.29707,0.26162,0.268505007,0.221,0.366,0.77265,0.6053,0.993025005,0.867,0.774,NotHappy,NotHappy,Happy,Happy,Happy
Niger,0.38041,0.363658696,0.39,0.318,0.34334,0.1327,0.161925331,0.131,0.138,0.65435,0.2097,0.228673846,0.175,0.188,0.27233,0.17176,0.138572946,0.099,0.102,0.0403,3.856,4.027999878,4.166,4.628,5.268,0.26162,0.268505007,0.221,0.366,0.16007,0.6053,0.993025005,0.867,0.774,0.90432,NotHappy,Happy,Happy,Happy,Happy
Niger,0.363658696,0.39,0.318,0.34334,0.27854,0.161925331,0.131,0.138,0.65435,0.75216,0.228673846,0.175,0.188,0.27233,0.23219,0.138572946,0.099,0.102,0.0403,0.0305,4.027999878,4.166,4.628,5.268,4.875,0.268505007,0.221,0.366,0.16007,0.05108,0.993025005,0.867,0.774,0.90432,0.64498,Happy,Happy,Happy,Happy,Happy
Niger,0.39,0.318,0.34334,0.27854,0.394952565,0.131,0.138,0.65435,0.75216,0.783756256,0.175,0.188,0.27233,0.23219,0.230947196,0.099,0.102,0.0403,0.0305,0.026121566,4.166,4.628,5.268,4.875,5.073999882,0.221,0.366,0.16007,0.05108,0.05691573,0.867,0.774,0.90432,0.64498,1.215770483,Happy,Happy,Happy,Happy,Happy
Niger,0.318,0.34334,0.27854,0.394952565,0.462,0.138,0.65435,0.75216,0.783756256,0.689,0.188,0.27233,0.23219,0.230947196,0.201,0.102,0.0403,0.0305,0.026121566,0.032,4.628,5.268,4.875,5.073999882,5.155,0.366,0.16007,0.05108,0.05691573,0.048,0.774,0.90432,0.64498,1.215770483,1.172,Happy,Happy,Happy,Happy,Happy
Nigeria,0.34334,0.27854,0.394952565,0.462,0.426,0.65435,0.75216,0.783756256,0.689,0.696,0.27233,0.23219,0.230947196,0.201,0.215,0.0403,0.0305,0.026121566,0.032,0.041,5.268,4.875,5.073999882,5.155,5.265,0.16007,0.05108,0.05691573,0.048,0.245,0.90432,0.64498,1.215770483,1.172,1.111,Happy,Happy,Happy,Happy,Happy
Nigeria,0.27854,0.394952565,0.462,0.426,0.49027,0.75216,0.783756256,0.689,0.696,1.20806,0.23219,0.230947196,0.201,0.215,0.26169,0.0305,0.026121566,0.032,0.041,0.1428,4.875,5.073999882,5.155,5.265,5.695,0.05108,0.05691573,0.048,0.245,0.92356,0.64498,1.215770483,1.172,1.111,1.07008,Happy,Happy,Happy,Happy,Happy
Nigeria,0.394952565,0.462,0.426,0.49027,0.43596,0.783756256,0.689,0.696,1.20806,1.31141,0.230947196,0.201,0.215,0.26169,0.26322,0.026121566,0.032,0.041,0.1428,0.16578,5.073999882,5.155,5.265,5.695,5.771,0.05691573,0.048,0.245,0.92356,0.84142,1.215770483,1.172,1.111,1.07008,0.81826,Happy,Happy,Happy,Happy,Happy
Nigeria,0.462,0.426,0.49027,0.43596,0.471203625,0.689,0.696,1.20806,1.31141,1.346911311,0.201,0.215,0.26169,0.26322,0.266845703,0.032,0.041,0.1428,0.16578,0.155353352,5.155,5.265,5.695,5.771,5.809999943,0.048,0.245,0.92356,0.84142,0.834647238,1.172,1.111,1.07008,0.81826,1.186303377,Happy,Happy,Happy,Happy,Happy
Nigeria,0.426,0.49027,0.43596,0.471203625,0.345,0.696,1.20806,1.31141,1.346911311,0.983,0.215,0.26169,0.26322,0.266845703,0.185,0.041,0.1428,0.16578,0.155353352,0.034,5.265,5.695,5.771,5.809999943,5.274,0.245,0.92356,0.84142,0.834647238,0.838,1.111,1.07008,0.81826,1.186303377,1.294,Happy,Happy,Happy,Happy,Happy
North Cyprus,0.49027,0.43596,0.471203625,0.345,0.495,1.20806,1.31141,1.346911311,0.983,1.229,0.26169,0.26322,0.266845703,0.185,0.179,0.1428,0.16578,0.155353352,0.034,0.154,5.695,5.771,5.809999943,5.274,5.835,0.92356,0.84142,0.834647238,0.838,0.909,1.07008,0.81826,1.186303377,1.294,1.211,Happy,Happy,Happy,Happy,Happy
North Cyprus,0.43596,0.471203625,0.345,0.495,0.417,1.31141,1.346911311,0.983,1.229,1.263,0.26322,0.266845703,0.185,0.179,0.191,0.16578,0.155353352,0.034,0.154,0.162,5.771,5.809999943,5.274,5.835,5.718,0.84142,0.834647238,0.838,0.909,1.042,0.81826,1.186303377,1.294,1.211,1.252,Happy,Happy,Happy,Happy,Happy
North Cyprus,0.471203625,0.345,0.495,0.417,0.66973,1.346911311,0.983,1.229,1.263,1.459,0.266845703,0.185,0.179,0.191,0.34699,0.155353352,0.034,0.154,0.162,0.36503,5.809999943,5.274,5.835,5.718,7.522,0.834647238,0.838,0.909,1.042,0.88521,1.186303377,1.294,1.211,1.252,1.33095,Happy,Happy,Happy,Happy,Happy
North Macedonia,0.345,0.495,0.417,0.66973,0.59609,0.983,1.229,1.263,1.459,1.57744,0.185,0.179,0.191,0.34699,0.37895,0.034,0.154,0.162,0.36503,0.35776,5.274,5.835,5.718,7.522,7.498,0.838,0.909,1.042,0.88521,0.79579,1.294,1.211,1.252,1.33095,1.1269,Happy,Happy,Happy,Happy,Happy
Northern Cyprus,0.495,0.417,0.66973,0.59609,0.635422587,1.229,1.263,1.459,1.57744,1.616463184,0.179,0.191,0.34699,0.37895,0.362012237,0.154,0.162,0.36503,0.35776,0.315963835,5.835,5.718,7.522,7.498,7.537000179,0.909,1.042,0.88521,0.79579,0.796666503,1.211,1.252,1.33095,1.1269,1.53352356,Happy,Happy,Happy,Happy,Happy
Northern Cyprus,0.417,0.66973,0.59609,0.635422587,0.686,1.263,1.459,1.57744,1.616463184,1.456,0.191,0.34699,0.37895,0.362012237,0.286,0.162,0.36503,0.35776,0.315963835,0.34,5.718,7.522,7.498,7.537000179,7.594,1.042,0.88521,0.79579,0.796666503,0.861,1.252,1.33095,1.1269,1.53352356,1.582,Happy,Happy,Happy,Happy,Happy
Norway,0.66973,0.59609,0.635422587,0.686,0.603,1.459,1.57744,1.616463184,1.456,1.488,0.34699,0.37895,0.362012237,0.286,0.271,0.36503,0.35776,0.315963835,0.34,0.341,7.522,7.498,7.537000179,7.594,7.554,0.88521,0.79579,0.796666503,0.861,1.028,1.33095,1.1269,1.53352356,1.582,1.582,Happy,Happy,Happy,Happy,Happy
Norway,0.59609,0.635422587,0.686,0.603,0.63274,1.57744,1.616463184,1.456,1.488,1.36011,0.37895,0.362012237,0.286,0.271,0.21542,0.35776,0.315963835,0.34,0.341,0.32524,7.498,7.537000179,7.594,7.554,6.853,0.79579,0.796666503,0.861,1.028,0.76276,1.1269,1.53352356,1.582,1.582,1.08182,Happy,Happy,Happy,Happy,Happy
Norway,0.635422587,0.686,0.603,0.63274,0.12102,1.616463184,1.456,1.488,1.36011,0.59543,0.362012237,0.286,0.271,0.21542,0.33671,0.315963835,0.34,0.341,0.32524,0.10464,7.537000179,7.594,7.554,6.853,5.194,0.796666503,0.861,1.028,0.76276,0.51466,1.53352356,1.582,1.582,1.08182,0.41411,Happy,Happy,Happy,Happy,Happy
Norway,0.686,0.603,0.63274,0.12102,0.14622,1.456,1.488,1.36011,0.59543,0.68816,0.286,0.271,0.21542,0.33671,0.31185,0.34,0.341,0.32524,0.10464,0.1388,7.594,7.554,6.853,5.194,5.132,0.861,1.028,0.76276,0.51466,0.40306,1.582,1.582,1.08182,0.41411,0.26135,Happy,Happy,Happy,Happy,Happy
Norway,0.603,0.63274,0.12102,0.14622,0.235215262,1.488,1.36011,0.59543,0.68816,0.726883531,0.271,0.21542,0.33671,0.31185,0.315446019,0.341,0.32524,0.10464,0.1388,0.124348067,7.554,6.853,5.194,5.132,5.269000053,1.028,0.76276,0.51466,0.40306,0.402047783,1.582,1.08182,0.41411,0.26135,0.67269069,Happy,Happy,Happy,Happy,Happy
Oman,0.63274,0.12102,0.14622,0.235215262,0.334,1.36011,0.59543,0.68816,0.726883531,0.652,0.21542,0.33671,0.31185,0.315446019,0.216,0.32524,0.10464,0.1388,0.124348067,0.113,6.853,5.194,5.132,5.269000053,5.472,0.76276,0.51466,0.40306,0.402047783,0.424,1.08182,0.41411,0.26135,0.67269069,0.81,Happy,Happy,Happy,Happy,Happy
Pakistan,0.12102,0.14622,0.235215262,0.334,0.313,0.59543,0.68816,0.726883531,0.652,0.677,0.33671,0.31185,0.315446019,0.216,0.22,0.10464,0.1388,0.124348067,0.113,0.098,5.194,5.132,5.269000053,5.472,5.653,0.51466,0.40306,0.402047783,0.424,0.535,0.41411,0.26135,0.67269069,0.81,0.886,Happy,Happy,Happy,Happy,Happy
Pakistan,0.14622,0.235215262,0.334,0.313,0.24499,0.68816,0.726883531,0.652,0.677,0.59867,0.31185,0.315446019,0.216,0.22,0.11251,0.1388,0.124348067,0.113,0.098,0.12905,5.132,5.269000053,5.472,5.653,4.715,0.40306,0.402047783,0.424,0.535,0.66015,0.26135,0.67269069,0.81,0.886,0.92558,Happy,Happy,Happy,Happy,Happy
Pakistan,0.235215262,0.334,0.313,0.24499,0.17744,0.726883531,0.652,0.677,0.59867,0.67024,0.315446019,0.216,0.22,0.11251,0.11154,0.124348067,0.113,0.098,0.12905,0.10613,5.269000053,5.472,5.653,4.715,4.754,0.402047783,0.424,0.535,0.66015,0.56844,0.67269069,0.81,0.886,0.92558,0.71629,Happy,Happy,Happy,Happy,Happy
Pakistan,0.334,0.313,0.24499,0.17744,0.254711062,0.652,0.677,0.59867,0.67024,0.716249228,0.216,0.22,0.11251,0.11154,0.114173174,0.113,0.098,0.12905,0.10613,0.089282602,5.472,5.653,4.715,4.754,4.775000095,0.424,0.535,0.66015,0.56844,0.565666974,0.81,0.886,0.92558,0.71629,1.155647159,Happy,Happy,Happy,Happy,Happy
Pakistan,0.313,0.24499,0.17744,0.254711062,0.266,0.677,0.59867,0.67024,0.716249228,0.642,0.22,0.11251,0.11154,0.114173174,0.086,0.098,0.12905,0.10613,0.089282602,0.076,5.653,4.715,4.754,4.775000095,4.743,0.535,0.66015,0.56844,0.565666974,0.602,0.886,0.92558,0.71629,1.155647159,1.217,Happy,Happy,Happy,Happy,Happy
Palestinian Territories,0.24499,0.17744,0.254711062,0.266,0.225,0.59867,0.67024,0.716249228,0.642,0.657,0.11251,0.11154,0.114173174,0.086,0.103,0.12905,0.10613,0.089282602,0.076,0.066,4.715,4.754,4.775000095,4.743,4.696,0.66015,0.56844,0.565666974,0.602,0.672,0.92558,0.71629,1.155647159,1.217,1.247,Happy,Happy,Happy,Happy,Happy
